dep_delay,arr_delay,taxi_out,distance,air_time,Cluster
10.0,-6.0,9.0,153.0,30.0,2
11.0,-11.0,10.0,277.0,42.0,2
15.0,21.0,13.0,1744.0,262.0,0
0.0,1.0,18.0,391.0,67.0,2
-4.0,-14.0,12.0,682.0,99.0,2
-10.0,-30.0,13.0,544.0,85.0,2
-5.0,-4.0,12.0,216.0,40.0,2
1.0,-5.0,25.0,1237.0,172.0,0
-4.0,4.0,19.0,1192.0,149.0,2
-5.0,-50.0,25.0,2475.0,307.0,0
-5.0,-17.0,21.0,937.0,128.0,2
8.0,13.0,8.0,312.0,46.0,2
-9.0,-14.0,10.0,930.0,127.0,2
-2.0,-7.0,10.0,1454.0,196.0,0
-6.0,-21.0,11.0,271.0,41.0,2
-1.0,-2.0,21.0,594.0,92.0,2
-13.0,-14.0,16.0,425.0,74.0,2
0.0,-13.0,14.0,925.0,122.0,2
-5.0,-11.0,14.0,1773.0,229.0,0
-10.0,-26.0,15.0,337.0,52.0,2
1.0,-6.0,19.0,1723.0,254.0,0
-5.0,-6.0,10.0,387.0,67.0,2
-9.0,-1.0,14.0,224.0,53.0,2
-2.0,-5.0,15.0,2588.0,327.0,0
0.0,1.0,13.0,600.0,85.0,2
-5.0,-13.0,9.0,669.0,96.0,2
0.0,12.0,23.0,813.0,111.0,2
-2.0,-21.0,11.0,264.0,47.0,2
-5.0,-20.0,15.0,954.0,128.0,2
6.0,8.0,23.0,834.0,123.0,2
0.0,12.0,28.0,1121.0,173.0,0
313.0,313.0,12.0,631.0,114.0,1
-1.0,4.0,19.0,677.0,97.0,2
0.0,2.0,10.0,1749.0,212.0,0
-1.0,-12.0,18.0,844.0,103.0,2
20.0,7.0,11.0,223.0,44.0,2
20.0,10.0,16.0,333.0,62.0,2
-8.0,-10.0,14.0,417.0,67.0,2
63.0,133.0,72.0,1400.0,198.0,1
-12.0,-15.0,11.0,316.0,57.0,2
29.0,22.0,12.0,859.0,122.0,2
-6.0,-24.0,23.0,1846.0,208.0,0
455.0,435.0,16.0,1372.0,179.0,3
-1.0,-5.0,13.0,214.0,37.0,2
0.0,0.0,17.0,547.0,81.0,2
-3.0,-15.0,22.0,944.0,123.0,2
5.0,-6.0,10.0,1449.0,163.0,0
0.0,-13.0,17.0,1172.0,158.0,2
-7.0,-28.0,17.0,479.0,78.0,2
-11.0,-28.0,10.0,993.0,126.0,2
75.0,59.0,27.0,860.0,123.0,1
-8.0,-26.0,12.0,861.0,121.0,2
38.0,39.0,24.0,1346.0,187.0,0
-2.0,-5.0,19.0,237.0,45.0,2
-3.0,-13.0,11.0,604.0,81.0,2
41.0,35.0,23.0,1042.0,156.0,2
-8.0,19.0,28.0,212.0,69.0,2
-5.0,-18.0,10.0,438.0,70.0,2
-2.0,-4.0,23.0,946.0,138.0,2
-14.0,-41.0,12.0,1035.0,140.0,2
-6.0,-26.0,8.0,1535.0,206.0,0
-3.0,4.0,22.0,102.0,22.0,2
12.0,13.0,32.0,1452.0,191.0,0
-6.0,-14.0,10.0,745.0,97.0,2
156.0,220.0,23.0,946.0,188.0,1
4.0,-4.0,11.0,407.0,67.0,2
-9.0,-1.0,23.0,455.0,68.0,2
-4.0,-10.0,25.0,547.0,76.0,2
169.0,172.0,12.0,1080.0,158.0,1
4.0,25.0,21.0,1119.0,152.0,2
36.0,13.0,12.0,680.0,91.0,2
-5.0,-17.0,20.0,629.0,95.0,2
22.0,4.0,19.0,1065.0,141.0,2
-2.0,-10.0,13.0,280.0,45.0,2
4.0,-3.0,13.0,1747.0,235.0,0
-5.0,-20.0,14.0,738.0,100.0,2
-5.0,-19.0,10.0,432.0,67.0,2
4.0,-13.0,14.0,955.0,135.0,2
4.0,-4.0,21.0,1237.0,155.0,2
-5.0,-23.0,8.0,719.0,94.0,2
-5.0,-4.0,13.0,761.0,115.0,2
3.0,-20.0,11.0,1436.0,205.0,0
18.0,5.0,15.0,247.0,48.0,2
-6.0,-14.0,11.0,541.0,81.0,2
-5.0,10.0,20.0,615.0,86.0,2
-7.0,-46.0,15.0,919.0,122.0,2
-4.0,-13.0,11.0,311.0,52.0,2
-5.0,-16.0,19.0,874.0,112.0,2
-12.0,-19.0,19.0,1065.0,154.0,2
-3.0,-12.0,16.0,628.0,88.0,2
1.0,-5.0,19.0,130.0,37.0,2
1.0,-13.0,13.0,787.0,108.0,2
-1.0,0.0,11.0,1313.0,168.0,0
-9.0,-24.0,12.0,1341.0,163.0,0
-5.0,-16.0,17.0,742.0,104.0,2
-5.0,-9.0,13.0,177.0,38.0,2
-5.0,-19.0,8.0,371.0,64.0,2
-1.0,-13.0,24.0,1416.0,204.0,0
-10.0,-39.0,12.0,640.0,88.0,2
-5.0,-1.0,30.0,357.0,60.0,2
0.0,-1.0,13.0,100.0,22.0,2
10.0,-17.0,14.0,946.0,126.0,2
-2.0,-18.0,16.0,991.0,138.0,2
-7.0,-20.0,12.0,738.0,96.0,2
24.0,10.0,15.0,337.0,55.0,2
4.0,8.0,36.0,236.0,40.0,1
-4.0,-10.0,32.0,413.0,64.0,2
-8.0,-17.0,16.0,740.0,107.0,2
10.0,-8.0,18.0,1995.0,265.0,0
-6.0,-13.0,15.0,308.0,49.0,2
-3.0,-20.0,18.0,867.0,130.0,2
-10.0,-22.0,10.0,1022.0,130.0,2
-11.0,-24.0,14.0,2338.0,266.0,0
-3.0,-20.0,11.0,402.0,53.0,2
-3.0,-19.0,11.0,1440.0,172.0,0
-6.0,-15.0,19.0,337.0,52.0,2
-10.0,-11.0,27.0,409.0,62.0,2
-7.0,-38.0,19.0,2556.0,277.0,0
-7.0,-18.0,17.0,308.0,48.0,2
0.0,5.0,12.0,979.0,149.0,2
-8.0,-17.0,13.0,237.0,46.0,2
30.0,1.0,19.0,2434.0,322.0,0
2.0,-14.0,15.0,1194.0,152.0,2
-11.0,-32.0,16.0,1491.0,205.0,0
-2.0,2.0,20.0,430.0,70.0,2
-3.0,-8.0,14.0,919.0,117.0,2
6.0,18.0,31.0,1565.0,219.0,0
-8.0,-16.0,27.0,978.0,141.0,2
-2.0,-8.0,17.0,185.0,37.0,2
208.0,200.0,16.0,258.0,46.0,1
-8.0,-19.0,24.0,323.0,58.0,2
-14.0,-27.0,13.0,590.0,97.0,2
-7.0,-23.0,10.0,497.0,73.0,2
-5.0,-20.0,15.0,224.0,45.0,2
-7.0,-20.0,13.0,861.0,106.0,2
-2.0,6.0,14.0,327.0,56.0,2
174.0,185.0,11.0,829.0,127.0,1
-10.0,-31.0,8.0,227.0,39.0,2
-6.0,-5.0,30.0,483.0,80.0,2
67.0,58.0,21.0,678.0,94.0,1
-7.0,2.0,22.0,678.0,114.0,2
21.0,-5.0,8.0,1076.0,139.0,2
80.0,71.0,21.0,294.0,48.0,1
14.0,3.0,12.0,134.0,25.0,2
-1.0,-16.0,18.0,148.0,31.0,2
-2.0,-24.0,13.0,588.0,90.0,2
2.0,1.0,27.0,106.0,24.0,2
18.0,9.0,23.0,213.0,40.0,2
40.0,45.0,30.0,868.0,127.0,1
12.0,14.0,36.0,967.0,121.0,1
76.0,60.0,11.0,913.0,125.0,2
-3.0,14.0,30.0,2039.0,276.0,0
-10.0,-6.0,25.0,637.0,108.0,2
-4.0,-13.0,19.0,414.0,61.0,2
-7.0,-9.0,10.0,268.0,56.0,2
0.0,-22.0,8.0,872.0,125.0,2
146.0,153.0,28.0,199.0,47.0,1
5.0,11.0,18.0,1407.0,189.0,0
-8.0,-14.0,11.0,304.0,51.0,2
-2.0,-8.0,10.0,554.0,92.0,2
-1.0,-16.0,11.0,229.0,44.0,2
7.0,-17.0,16.0,925.0,109.0,2
-10.0,-7.0,26.0,443.0,78.0,2
-13.0,-19.0,16.0,971.0,138.0,2
93.0,115.0,17.0,328.0,79.0,1
0.0,-9.0,11.0,491.0,77.0,2
20.0,3.0,20.0,1514.0,178.0,0
-10.0,-14.0,13.0,1013.0,136.0,2
-5.0,23.0,46.0,190.0,40.0,1
-11.0,-32.0,12.0,2304.0,265.0,0
8.0,6.0,11.0,484.0,69.0,2
-8.0,-17.0,27.0,2979.0,369.0,0
-15.0,-26.0,15.0,649.0,87.0,2
-1.0,-17.0,21.0,2556.0,309.0,0
-5.0,-22.0,9.0,590.0,81.0,2
1.0,0.0,10.0,1262.0,174.0,0
28.0,33.0,23.0,1984.0,232.0,0
10.0,2.0,13.0,859.0,115.0,2
-5.0,-22.0,10.0,992.0,142.0,2
-4.0,1.0,25.0,251.0,47.0,2
15.0,27.0,42.0,740.0,96.0,1
-10.0,-33.0,11.0,447.0,63.0,2
-4.0,-31.0,8.0,1592.0,205.0,0
-2.0,-12.0,12.0,397.0,57.0,2
-1.0,-6.0,18.0,829.0,117.0,2
-7.0,-19.0,14.0,356.0,61.0,2
-4.0,-19.0,20.0,483.0,66.0,2
-5.0,-8.0,24.0,733.0,113.0,2
-6.0,-6.0,11.0,361.0,54.0,2
-5.0,-21.0,12.0,566.0,82.0,2
2.0,-16.0,10.0,1099.0,154.0,2
-9.0,-10.0,19.0,978.0,139.0,2
147.0,189.0,13.0,879.0,133.0,1
15.0,6.0,10.0,738.0,105.0,2
21.0,2.0,9.0,936.0,138.0,2
-2.0,-17.0,18.0,888.0,106.0,2
-8.0,2.0,23.0,802.0,119.0,2
32.0,11.0,9.0,489.0,71.0,2
6.0,36.0,59.0,474.0,85.0,1
-8.0,-4.0,12.0,835.0,119.0,2
-3.0,-9.0,20.0,255.0,46.0,2
191.0,187.0,15.0,685.0,88.0,1
-9.0,-16.0,19.0,73.0,25.0,2
32.0,17.0,11.0,1127.0,153.0,2
-2.0,-3.0,19.0,533.0,69.0,2
-8.0,-3.0,31.0,480.0,72.0,2
-3.0,-22.0,13.0,696.0,93.0,2
-8.0,-15.0,21.0,346.0,55.0,2
-8.0,-18.0,27.0,719.0,106.0,2
110.0,100.0,13.0,200.0,49.0,1
44.0,48.0,17.0,239.0,46.0,2
5.0,-12.0,11.0,1090.0,154.0,2
6.0,-3.0,9.0,491.0,68.0,2
1.0,-2.0,17.0,867.0,131.0,2
-5.0,-22.0,14.0,554.0,74.0,2
-3.0,-6.0,14.0,427.0,74.0,2
-6.0,-4.0,10.0,402.0,68.0,2
-5.0,-20.0,14.0,1506.0,183.0,0
-6.0,6.0,41.0,867.0,133.0,1
7.0,6.0,20.0,533.0,80.0,2
-13.0,6.0,14.0,135.0,48.0,2
1.0,-1.0,17.0,160.0,35.0,2
-7.0,3.0,14.0,867.0,111.0,2
-7.0,-15.0,10.0,402.0,63.0,2
-17.0,6.0,25.0,319.0,81.0,2
-3.0,-21.0,16.0,637.0,85.0,2
-4.0,-15.0,12.0,337.0,54.0,2
52.0,43.0,8.0,945.0,134.0,2
2.0,2.0,37.0,964.0,124.0,1
1175.0,1184.0,14.0,1089.0,172.0,3
-10.0,-36.0,8.0,1521.0,219.0,0
0.0,-10.0,13.0,1123.0,138.0,2
-2.0,-37.0,14.0,764.0,113.0,2
-3.0,-7.0,11.0,1747.0,193.0,0
0.0,-19.0,7.0,1201.0,178.0,0
55.0,47.0,17.0,1103.0,166.0,2
-10.0,-22.0,13.0,1391.0,182.0,0
-1.0,6.0,12.0,1073.0,150.0,2
-1.0,16.0,12.0,2486.0,350.0,0
-1.0,-3.0,17.0,1535.0,211.0,0
-14.0,-24.0,25.0,386.0,57.0,2
-9.0,-24.0,5.0,360.0,70.0,2
-5.0,-9.0,19.0,1491.0,178.0,0
-14.0,11.0,21.0,543.0,100.0,2
10.0,42.0,56.0,1334.0,169.0,1
-1.0,-11.0,12.0,534.0,74.0,2
-6.0,-11.0,14.0,421.0,73.0,2
-7.0,-18.0,26.0,96.0,31.0,2
66.0,84.0,16.0,1565.0,246.0,0
4.0,-12.0,16.0,1097.0,137.0,2
-1.0,9.0,17.0,776.0,135.0,2
66.0,47.0,13.0,1014.0,119.0,2
-7.0,-15.0,32.0,1598.0,202.0,0
6.0,9.0,18.0,436.0,61.0,2
59.0,53.0,20.0,533.0,78.0,2
9.0,11.0,18.0,93.0,24.0,2
-15.0,-18.0,8.0,82.0,20.0,2
45.0,39.0,14.0,364.0,57.0,2
819.0,850.0,19.0,1927.0,249.0,3
28.0,22.0,15.0,328.0,54.0,2
-5.0,-4.0,13.0,611.0,79.0,2
-5.0,-9.0,15.0,448.0,66.0,2
-7.0,-11.0,17.0,101.0,32.0,2
-9.0,-21.0,10.0,640.0,92.0,2
32.0,141.0,132.0,918.0,105.0,1
-2.0,-7.0,11.0,214.0,48.0,2
-14.0,-31.0,13.0,896.0,117.0,2
-1.0,-6.0,16.0,321.0,55.0,2
-7.0,-17.0,16.0,325.0,54.0,2
0.0,-8.0,16.0,1900.0,233.0,0
10.0,-2.0,32.0,1012.0,134.0,2
-5.0,7.0,12.0,1488.0,236.0,0
-5.0,38.0,42.0,907.0,147.0,1
8.0,-5.0,9.0,736.0,104.0,2
-8.0,-11.0,16.0,364.0,64.0,2
-5.0,-10.0,15.0,386.0,66.0,2
-12.0,-32.0,14.0,280.0,54.0,2
-9.0,-12.0,14.0,672.0,102.0,2
-3.0,-22.0,15.0,1211.0,126.0,2
93.0,80.0,11.0,471.0,68.0,2
-8.0,-14.0,12.0,237.0,46.0,2
19.0,11.0,19.0,1416.0,193.0,0
4.0,-14.0,11.0,474.0,68.0,2
-1.0,-1.0,21.0,1024.0,123.0,2
-10.0,-24.0,12.0,767.0,124.0,2
61.0,60.0,23.0,1011.0,127.0,1
-4.0,5.0,27.0,935.0,117.0,2
10.0,-1.0,15.0,337.0,53.0,2
-10.0,-16.0,13.0,696.0,95.0,2
-3.0,3.0,15.0,895.0,132.0,2
-1.0,-4.0,22.0,224.0,39.0,2
67.0,52.0,21.0,198.0,39.0,1
4.0,2.0,21.0,672.0,99.0,2
-10.0,-2.0,15.0,284.0,63.0,2
-3.0,9.0,19.0,651.0,116.0,2
-8.0,-9.0,14.0,765.0,119.0,2
-7.0,-34.0,11.0,1346.0,160.0,0
-7.0,-19.0,12.0,140.0,25.0,2
29.0,18.0,12.0,2434.0,284.0,0
0.0,-17.0,13.0,228.0,49.0,2
68.0,59.0,21.0,258.0,54.0,1
-8.0,-7.0,21.0,1616.0,215.0,0
56.0,40.0,14.0,948.0,128.0,2
-2.0,5.0,10.0,1216.0,169.0,0
-3.0,-25.0,8.0,991.0,134.0,2
55.0,69.0,35.0,1107.0,136.0,1
2.0,33.0,33.0,224.0,43.0,1
0.0,-13.0,15.0,872.0,128.0,2
-1.0,-10.0,11.0,1183.0,155.0,2
7.0,-8.0,10.0,621.0,91.0,2
-2.0,-15.0,16.0,937.0,126.0,2
7.0,3.0,13.0,591.0,82.0,2
104.0,91.0,19.0,930.0,114.0,1
4.0,30.0,22.0,2139.0,261.0,0
21.0,14.0,11.0,189.0,32.0,2
10.0,29.0,39.0,626.0,90.0,1
157.0,170.0,13.0,751.0,115.0,1
67.0,54.0,12.0,812.0,110.0,2
-10.0,-24.0,14.0,1231.0,156.0,2
20.0,25.0,36.0,1874.0,253.0,0
-3.0,-27.0,13.0,2384.0,265.0,0
1.0,5.0,34.0,83.0,25.0,2
-8.0,-10.0,18.0,319.0,53.0,2
-6.0,-16.0,12.0,1121.0,155.0,2
-4.0,-13.0,15.0,1047.0,133.0,2
34.0,24.0,12.0,696.0,95.0,2
-5.0,-8.0,19.0,589.0,88.0,2
-4.0,7.0,23.0,487.0,79.0,2
-4.0,-8.0,11.0,680.0,95.0,2
45.0,39.0,14.0,605.0,94.0,2
-6.0,-15.0,15.0,589.0,79.0,2
24.0,21.0,18.0,1660.0,225.0,0
-10.0,8.0,21.0,184.0,58.0,2
-9.0,-22.0,13.0,319.0,60.0,2
-6.0,-16.0,12.0,482.0,72.0,2
-2.0,7.0,24.0,456.0,74.0,2
-5.0,-18.0,17.0,1237.0,178.0,0
91.0,111.0,39.0,628.0,88.0,1
-13.0,-8.0,17.0,334.0,56.0,2
-7.0,-9.0,13.0,954.0,128.0,2
-4.0,-18.0,12.0,402.0,64.0,2
-10.0,-18.0,14.0,225.0,39.0,2
2.0,-5.0,15.0,819.0,112.0,2
-4.0,15.0,29.0,157.0,47.0,2
-8.0,-22.0,17.0,280.0,55.0,2
-12.0,-13.0,11.0,1206.0,163.0,2
369.0,367.0,30.0,1045.0,134.0,3
135.0,135.0,23.0,223.0,45.0,1
-3.0,-11.0,11.0,547.0,77.0,2
215.0,182.0,16.0,2496.0,272.0,0
-6.0,-14.0,20.0,900.0,110.0,2
0.0,-14.0,13.0,781.0,110.0,2
4.0,-6.0,24.0,1118.0,155.0,2
-3.0,-8.0,15.0,349.0,66.0,2
24.0,33.0,14.0,599.0,78.0,2
-5.0,-14.0,12.0,1182.0,166.0,2
-9.0,-35.0,20.0,296.0,49.0,2
-12.0,-14.0,14.0,482.0,77.0,2
6.0,15.0,14.0,404.0,68.0,2
-5.0,-19.0,8.0,543.0,78.0,2
-3.0,-20.0,21.0,2454.0,315.0,0
0.0,4.0,24.0,76.0,17.0,2
12.0,15.0,38.0,931.0,133.0,1
11.0,123.0,122.0,583.0,85.0,1
23.0,10.0,20.0,837.0,103.0,2
26.0,19.0,12.0,680.0,100.0,2
-6.0,-8.0,36.0,388.0,63.0,2
-1.0,-15.0,23.0,1035.0,138.0,2
-3.0,-16.0,11.0,1069.0,123.0,2
-3.0,-19.0,12.0,813.0,109.0,2
-11.0,-23.0,26.0,708.0,108.0,2
0.0,-10.0,15.0,338.0,56.0,2
-3.0,8.0,12.0,793.0,107.0,2
-2.0,1.0,34.0,337.0,54.0,2
-2.0,-8.0,19.0,1179.0,151.0,2
-5.0,-11.0,12.0,997.0,137.0,2
-4.0,-17.0,21.0,867.0,125.0,2
3.0,-6.0,10.0,483.0,68.0,2
-6.0,-7.0,20.0,190.0,39.0,2
75.0,59.0,22.0,1464.0,204.0,0
8.0,1.0,10.0,603.0,113.0,2
-2.0,-16.0,14.0,266.0,48.0,2
-1.0,-9.0,13.0,386.0,63.0,2
-9.0,-3.0,15.0,399.0,65.0,2
-2.0,48.0,71.0,130.0,42.0,1
-6.0,-5.0,17.0,929.0,134.0,2
-2.0,-16.0,22.0,1635.0,222.0,0
27.0,12.0,23.0,1121.0,154.0,2
114.0,106.0,12.0,551.0,81.0,1
-7.0,-21.0,16.0,733.0,104.0,2
18.0,15.0,11.0,370.0,55.0,2
-3.0,18.0,20.0,760.0,115.0,2
-8.0,-13.0,19.0,643.0,90.0,2
-1.0,13.0,40.0,408.0,55.0,1
-10.0,-24.0,22.0,363.0,56.0,2
-2.0,-7.0,10.0,1048.0,124.0,2
1.0,4.0,11.0,964.0,144.0,2
94.0,91.0,23.0,600.0,85.0,1
-8.0,-17.0,18.0,472.0,63.0,2
-9.0,-17.0,13.0,421.0,69.0,2
-8.0,-14.0,22.0,184.0,47.0,2
2.0,-9.0,11.0,214.0,39.0,2
29.0,25.0,11.0,214.0,43.0,2
96.0,83.0,17.0,1021.0,129.0,1
11.0,-3.0,6.0,289.0,57.0,2
-2.0,-11.0,16.0,850.0,110.0,2
15.0,2.0,13.0,1024.0,148.0,2
-6.0,-9.0,13.0,347.0,60.0,2
-5.0,-25.0,13.0,691.0,94.0,2
-1.0,-4.0,17.0,341.0,53.0,2
-3.0,-5.0,24.0,157.0,34.0,2
28.0,13.0,17.0,577.0,84.0,2
14.0,-2.0,16.0,925.0,128.0,2
10.0,39.0,39.0,140.0,34.0,1
83.0,67.0,17.0,528.0,83.0,1
74.0,59.0,10.0,1209.0,161.0,2
6.0,-8.0,10.0,876.0,118.0,2
2.0,3.0,8.0,919.0,118.0,2
18.0,-1.0,13.0,305.0,52.0,2
-6.0,3.0,20.0,224.0,50.0,2
-2.0,-40.0,12.0,189.0,41.0,2
7.0,-1.0,29.0,888.0,132.0,2
38.0,50.0,22.0,667.0,107.0,2
-2.0,-11.0,17.0,1025.0,137.0,2
-5.0,-17.0,9.0,651.0,91.0,2
33.0,57.0,57.0,1012.0,134.0,1
-7.0,-18.0,20.0,999.0,127.0,2
-12.0,-17.0,14.0,1117.0,163.0,2
0.0,-4.0,12.0,1770.0,195.0,0
-2.0,-8.0,19.0,544.0,87.0,2
-4.0,-18.0,14.0,130.0,30.0,2
78.0,45.0,17.0,719.0,105.0,2
73.0,70.0,15.0,862.0,109.0,1
-3.0,-33.0,7.0,604.0,90.0,2
4.0,20.0,13.0,1001.0,134.0,2
-2.0,2.0,17.0,1110.0,164.0,2
163.0,161.0,23.0,304.0,55.0,1
-14.0,-22.0,14.0,850.0,122.0,2
-2.0,5.0,21.0,594.0,91.0,2
13.0,14.0,19.0,1073.0,147.0,2
-5.0,-26.0,13.0,853.0,115.0,2
-7.0,-4.0,20.0,802.0,109.0,2
-5.0,-28.0,16.0,554.0,81.0,2
-5.0,-9.0,20.0,765.0,122.0,2
38.0,55.0,54.0,1440.0,199.0,1
-5.0,-23.0,21.0,1721.0,195.0,0
10.0,3.0,17.0,1947.0,208.0,0
-5.0,-19.0,9.0,490.0,70.0,2
-10.0,-5.0,26.0,160.0,37.0,2
-14.0,-41.0,16.0,1303.0,178.0,0
-11.0,-32.0,14.0,141.0,32.0,2
13.0,19.0,15.0,895.0,130.0,2
38.0,49.0,27.0,843.0,107.0,1
-3.0,-18.0,15.0,1242.0,166.0,0
-5.0,-15.0,22.0,301.0,60.0,2
-4.0,37.0,49.0,271.0,58.0,1
-4.0,-3.0,15.0,158.0,36.0,2
-7.0,-12.0,16.0,422.0,63.0,2
8.0,6.0,26.0,1972.0,242.0,0
-5.0,-20.0,9.0,273.0,47.0,2
-7.0,-24.0,10.0,1035.0,130.0,2
7.0,-19.0,14.0,1164.0,148.0,2
-6.0,-17.0,11.0,814.0,114.0,2
17.0,-7.0,8.0,842.0,118.0,2
-7.0,-18.0,14.0,758.0,106.0,2
-8.0,-24.0,15.0,601.0,89.0,2
-14.0,-26.0,12.0,225.0,41.0,2
0.0,-2.0,21.0,417.0,58.0,2
-4.0,-7.0,14.0,651.0,94.0,2
-5.0,4.0,17.0,2486.0,296.0,0
-3.0,-14.0,13.0,742.0,96.0,2
-3.0,16.0,31.0,634.0,110.0,2
121.0,96.0,13.0,491.0,71.0,1
-7.0,-20.0,14.0,1034.0,157.0,2
19.0,28.0,13.0,1519.0,219.0,0
-9.0,-21.0,20.0,298.0,54.0,2
-8.0,-17.0,27.0,949.0,142.0,2
-1.0,-4.0,13.0,163.0,27.0,2
-4.0,-4.0,18.0,370.0,58.0,2
-4.0,-17.0,11.0,390.0,54.0,2
8.0,3.0,14.0,667.0,87.0,2
-4.0,-11.0,18.0,76.0,17.0,2
-13.0,-36.0,13.0,120.0,26.0,2
-11.0,-24.0,10.0,846.0,111.0,2
0.0,-25.0,22.0,693.0,108.0,2
144.0,151.0,39.0,632.0,108.0,1
-2.0,-19.0,13.0,1023.0,133.0,2
5.0,3.0,16.0,1670.0,202.0,0
28.0,20.0,17.0,1846.0,253.0,0
-8.0,-18.0,14.0,286.0,55.0,2
-6.0,-24.0,15.0,2182.0,243.0,0
-4.0,-1.0,12.0,1167.0,149.0,2
12.0,5.0,10.0,623.0,92.0,2
46.0,47.0,24.0,1021.0,125.0,1
29.0,27.0,14.0,575.0,89.0,2
59.0,55.0,37.0,319.0,53.0,1
23.0,9.0,11.0,405.0,69.0,2
-3.0,-5.0,23.0,787.0,109.0,2
-3.0,-14.0,14.0,908.0,119.0,2
-4.0,-22.0,12.0,786.0,93.0,2
94.0,149.0,80.0,678.0,88.0,1
13.0,13.0,13.0,1372.0,183.0,0
-9.0,-28.0,16.0,1194.0,153.0,2
-5.0,-6.0,14.0,369.0,78.0,2
-4.0,72.0,99.0,312.0,50.0,1
-2.0,-10.0,17.0,449.0,78.0,2
-8.0,-19.0,9.0,707.0,96.0,2
-12.0,-5.0,24.0,1050.0,142.0,2
13.0,-12.0,22.0,985.0,121.0,2
-12.0,-14.0,23.0,613.0,90.0,2
0.0,-14.0,11.0,1838.0,203.0,0
-10.0,-15.0,13.0,326.0,52.0,2
-6.0,-6.0,17.0,551.0,87.0,2
-13.0,-28.0,13.0,243.0,39.0,2
-4.0,-8.0,23.0,258.0,53.0,2
-10.0,-16.0,16.0,150.0,30.0,2
-2.0,-11.0,10.0,462.0,66.0,2
21.0,7.0,9.0,842.0,101.0,2
-16.0,-21.0,18.0,503.0,80.0,2
52.0,41.0,11.0,417.0,61.0,2
-2.0,-12.0,26.0,867.0,129.0,2
73.0,59.0,11.0,3414.0,377.0,0
221.0,189.0,14.0,1237.0,158.0,1
-7.0,-8.0,13.0,373.0,72.0,2
4.0,-9.0,19.0,1620.0,231.0,0
-9.0,-12.0,10.0,204.0,44.0,2
22.0,13.0,15.0,447.0,67.0,2
0.0,-19.0,10.0,1069.0,138.0,2
78.0,83.0,11.0,785.0,119.0,2
-8.0,-22.0,13.0,708.0,94.0,2
17.0,7.0,10.0,247.0,46.0,2
3.0,-7.0,11.0,651.0,97.0,2
52.0,58.0,16.0,258.0,53.0,2
6.0,10.0,13.0,2295.0,279.0,0
-8.0,-29.0,10.0,1013.0,142.0,2
-13.0,-18.0,18.0,1014.0,153.0,2
-3.0,-2.0,15.0,846.0,121.0,2
21.0,7.0,11.0,1671.0,195.0,0
0.0,-16.0,12.0,928.0,122.0,2
-4.0,-15.0,12.0,964.0,118.0,2
76.0,72.0,13.0,304.0,48.0,2
0.0,-9.0,12.0,651.0,97.0,2
40.0,30.0,10.0,251.0,40.0,2
-4.0,-16.0,12.0,776.0,114.0,2
-1.0,2.0,26.0,337.0,56.0,2
436.0,405.0,8.0,252.0,44.0,3
-4.0,28.0,32.0,190.0,60.0,2
2.0,-2.0,27.0,956.0,129.0,2
-10.0,-26.0,12.0,399.0,57.0,2
-5.0,-17.0,16.0,951.0,135.0,2
0.0,-16.0,10.0,1067.0,121.0,2
-8.0,6.0,10.0,298.0,88.0,2
-3.0,-10.0,31.0,2105.0,287.0,0
37.0,56.0,20.0,761.0,113.0,2
-12.0,-8.0,8.0,409.0,71.0,2
-10.0,-22.0,13.0,1222.0,153.0,2
12.0,6.0,6.0,255.0,47.0,2
-5.0,-7.0,14.0,770.0,123.0,2
75.0,57.0,16.0,612.0,78.0,2
-1.0,-11.0,7.0,1184.0,143.0,2
-6.0,-26.0,7.0,296.0,53.0,2
-4.0,-21.0,13.0,665.0,90.0,2
-1.0,-32.0,13.0,1400.0,165.0,0
-4.0,-2.0,31.0,1096.0,162.0,2
-7.0,-6.0,12.0,227.0,42.0,2
-3.0,-11.0,20.0,357.0,58.0,2
28.0,42.0,25.0,405.0,84.0,2
-4.0,-25.0,19.0,1947.0,234.0,0
-10.0,0.0,11.0,895.0,146.0,2
-5.0,15.0,25.0,2860.0,386.0,0
-7.0,-20.0,11.0,850.0,124.0,2
60.0,72.0,36.0,389.0,54.0,1
-7.0,-22.0,6.0,237.0,36.0,2
13.0,14.0,18.0,480.0,70.0,2
-3.0,-4.0,31.0,929.0,118.0,2
-3.0,-15.0,16.0,172.0,41.0,2
-6.0,-17.0,12.0,733.0,93.0,2
-20.0,-39.0,13.0,199.0,36.0,2
57.0,52.0,21.0,361.0,54.0,2
-4.0,-3.0,18.0,522.0,78.0,2
199.0,185.0,12.0,551.0,83.0,1
-4.0,-8.0,15.0,237.0,38.0,2
230.0,216.0,13.0,666.0,92.0,1
-5.0,2.0,15.0,332.0,54.0,2
9.0,4.0,10.0,1218.0,170.0,0
-2.0,16.0,42.0,1426.0,176.0,1
6.0,1.0,16.0,1464.0,216.0,0
12.0,10.0,28.0,386.0,60.0,2
-5.0,-34.0,12.0,1250.0,182.0,0
-10.0,-23.0,15.0,861.0,116.0,2
44.0,35.0,21.0,1558.0,209.0,0
-7.0,-19.0,15.0,1400.0,196.0,0
44.0,35.0,17.0,632.0,83.0,2
14.0,-8.0,18.0,2342.0,281.0,0
